"id","gid","name","gid_similar"
"563","0202af38-ac32-48d0-a546-87caaef2dee2","Old Crow Medicine Show","0202af38-ac32-48d0-a546-87caaef2dee2"
"564","c6a5a49b-9885-42e6-9fb5-ccaaec05f753","Trampled By Turtles","c6a5a49b-9885-42e6-9fb5-ccaaec05f753"
"565","98cb416e-5271-484c-ab3b-6bed6b4aae12","The Head And The Heart","98cb416e-5271-484c-ab3b-6bed6b4aae12"
"566","0bc5259b-bf08-40ad-9f6a-20462f652e83","Langhorne Slim","0bc5259b-bf08-40ad-9f6a-20462f652e83"
"567","4c49960d-daac-4ca2-be43-d1a8ee23f153","The Little Ones","4c49960d-daac-4ca2-be43-d1a8ee23f153"
"568","0a5fca21-7cf5-41b4-a8ea-f9ae6a4bffcc","Indians","0a5fca21-7cf5-41b4-a8ea-f9ae6a4bffcc"
"569","8a744775-e8b1-4554-9f7b-96939b07c829","Miniature Tigers","8a744775-e8b1-4554-9f7b-96939b07c829"
"570","fae834bb-51d6-436f-9492-29455f42ba0d","Thao & the Get Down Stay Down","fae834bb-51d6-436f-9492-29455f42ba0d"
"571","87e58b4e-465c-4d8b-bfee-9c49ca8b7358","Born Ruffians","87e58b4e-465c-4d8b-bfee-9c49ca8b7358"
"572",\N,"Slobberbone","9ab8c552-1ae5-4699-bc6b-fe85b3dc2937"
"573","b7f18089-512a-4af2-8e65-3846d12ff68d","Two Cow Garage","b7f18089-512a-4af2-8e65-3846d12ff68d"
"574","5af23567-e014-4ce9-90ff-06b8d3e8b887","The Bottle Rockets","5af23567-e014-4ce9-90ff-06b8d3e8b887"
"575",\N,"Blue Mountain","974cccce-9d4a-424e-9225-7e83c121c053"
"576","d037bc0d-e4c7-4391-9fe5-b3a4400ce35a","Glossary","d037bc0d-e4c7-4391-9fe5-b3a4400ce35a"
"577",\N,"Ray LaMontagne and the Pariah Dogs","0"
"578","332228ce-fe8c-4a5e-90e0-e1361553e5ff","Amos Lee","332228ce-fe8c-4a5e-90e0-e1361553e5ff"
"579","3e8bd859-7d82-49e0-b267-84fc46e2bf68","David Gray","3e8bd859-7d82-49e0-b267-84fc46e2bf68"
"580","86200eea-a1b0-4209-9f58-f05aacd9da0f","Joe Purdy","86200eea-a1b0-4209-9f58-f05aacd9da0f"
"581","9960700d-2017-40bd-b2d4-1d365d668c81","Brett Dennen","9960700d-2017-40bd-b2d4-1d365d668c81"
"582",\N,"Vivian Darkbloom","0"
"583",\N,"Brett Bixby","67fe81ea-5670-44b3-9fe5-4895da210f60"
"584","9e3fa3e1-0c2d-4248-aad8-4df14665d712","Nervous Nellie","9e3fa3e1-0c2d-4248-aad8-4df14665d712"
"585","675d2db1-0274-4e00-b0b7-c9efdb6ac4a1","Dream Cop","675d2db1-0274-4e00-b0b7-c9efdb6ac4a1"
"586","dcd646e1-360d-4114-b5ac-8a7b5dc025c0","Digits","dcd646e1-360d-4114-b5ac-8a7b5dc025c0"
"587","8522b9b6-b295-48d7-9a10-8618fb80beb8","Battles","8522b9b6-b295-48d7-9a10-8618fb80beb8"
"588","2736bad5-6280-4c8f-92c8-27a5e63bbab2","Errors","2736bad5-6280-4c8f-92c8-27a5e63bbab2"
"589","f4640b20-b76b-40d3-9ffc-a38b6718b273","Fuck Buttons","f4640b20-b76b-40d3-9ffc-a38b6718b273"
"590","aaf92b5a-199c-4b1b-969d-7a915ffb6f0f","The Octopus Project","aaf92b5a-199c-4b1b-969d-7a915ffb6f0f"
"591","70212aa5-ade1-40b5-982e-964c79b08feb","Three Trapped Tigers","70212aa5-ade1-40b5-982e-964c79b08feb"
"592","7698dc47-50c1-4f24-b7a8-1ee5f3cadf94","Peace","7698dc47-50c1-4f24-b7a8-1ee5f3cadf94"
"593","6d6520b5-ef30-4443-9f11-1a3394c66b19","Trophy Wife","6d6520b5-ef30-4443-9f11-1a3394c66b19"
"594","83b86967-6b1a-4ca8-9cf0-c7cfe047ef3f","The Maccabees","83b86967-6b1a-4ca8-9cf0-c7cfe047ef3f"
"595","0ae49abe-d6af-44fa-8ab0-b9ace5690e6f","Bombay Bicycle Club","0ae49abe-d6af-44fa-8ab0-b9ace5690e6f"
"596","63011a8d-0117-4f7e-9991-1ef1f337ff70","Klaxons","63011a8d-0117-4f7e-9991-1ef1f337ff70"
"597","4f416ed7-dda2-45de-a6f1-b986e861cf4b","Deerhunter","4f416ed7-dda2-45de-a6f1-b986e861cf4b"
"598","53e4ba89-ba63-4d12-b7c4-3198a2b003b4","Lotus Plaza","53e4ba89-ba63-4d12-b7c4-3198a2b003b4"
"599","fd3c3f9f-a471-498e-ab3a-940ac20b6bbd","Panda Bear","fd3c3f9f-a471-498e-ab3a-940ac20b6bbd"
"600","22568c9d-8ef3-4224-b994-8e0658e1082a","Avey Tare","22568c9d-8ef3-4224-b994-8e0658e1082a"
"601","d14587c5-619b-4b78-ae14-2111352ddf62","Foxes in Fiction","d14587c5-619b-4b78-ae14-2111352ddf62"
"602","0c751690-c784-4a4f-b1e4-c1de27d47581","Animal Collective","0c751690-c784-4a4f-b1e4-c1de27d47581"
"603","22568c9d-8ef3-4224-b994-8e0658e1082a","Avey Tare","22568c9d-8ef3-4224-b994-8e0658e1082a"
"604",\N,"Avey Tare & Kr├â┬¡a Brekkan","0"
"605",\N,"Deakin","7d0ae15c-d82a-46af-8bee-a14a4f8d2f95"
"606",\N,"Terrestrial Tones","94f205a2-c4fe-4649-9ac2-ca6ccc2d4c89"
"607","fd3c3f9f-a471-498e-ab3a-940ac20b6bbd","Panda Bear","fd3c3f9f-a471-498e-ab3a-940ac20b6bbd"
"608","22568c9d-8ef3-4224-b994-8e0658e1082a","Avey Tare","22568c9d-8ef3-4224-b994-8e0658e1082a"
"609",\N,"Avey Tare & Kr├â┬¡a Brekkan","0"
"610",\N,"Avey Tare and Panda Bear","0"
"611","f9133036-ab3d-4e97-bd11-7a2c98ad148a","Death Grips","f9133036-ab3d-4e97-bd11-7a2c98ad148a"
"612","39d64c18-3018-40b7-af86-b2f658a57b4d","Daniel Rossen","39d64c18-3018-40b7-af86-b2f658a57b4d"
"613","59a7fbcb-ff74-494d-abd0-9c82359040c9","Grizzly Bear","59a7fbcb-ff74-494d-abd0-9c82359040c9"
"614","e5b3675b-efd0-4873-813d-a01462ba307e","Cant","e5b3675b-efd0-4873-813d-a01462ba307e"
"615","e0546ff4-b8dd-45cb-bf8d-9696ea77bcaf","Here We Go Magic","e0546ff4-b8dd-45cb-bf8d-9696ea77bcaf"
"616","1a02453e-5f86-4220-abd6-1d889d2fa517","Atlas Sound","1a02453e-5f86-4220-abd6-1d889d2fa517"
"617","c1741e51-aa6b-43db-af02-e0901a49db49","Calla","c1741e51-aa6b-43db-af02-e0901a49db49"
"618","e7b5dc30-a123-405d-9d86-0b22a5a634bb","Division Day","e7b5dc30-a123-405d-9d86-0b22a5a634bb"
"619",\N,"Three Mile Pilot","9f505952-766f-4b0a-a9bb-c1c13c6bbe2f"
"620","a554bfb7-390e-4720-b8c6-3ff08e2a08d6","Midnight Movies","a554bfb7-390e-4720-b8c6-3ff08e2a08d6"
"621","5ac141b2-cbb7-42e4-b98d-fbd51bb2ab9d","Rye Rye","5ac141b2-cbb7-42e4-b98d-fbd51bb2ab9d"
"622","0c3505e7-d884-43cf-9028-d318607190a4","Azealia Banks","0c3505e7-d884-43cf-9028-d318607190a4"
"623",\N,"M.I.A./Diplo","0"
"624","97b20fe3-0924-4a5f-9955-d0b5c5f9587f","Santigold","97b20fe3-0924-4a5f-9955-d0b5c5f9587f"
"625","1239d1bc-cc09-43e0-bcd0-374f60346138","Kelis","1239d1bc-cc09-43e0-bcd0-374f60346138"
"626","a3ef8948-afef-45f4-ae6d-97d98f33fa85","Memory Cassette","a3ef8948-afef-45f4-ae6d-97d98f33fa85"
"627",\N,"Wolvepop","0"
"628","b38099a6-8d25-4f0c-a655-05bb80e14893","Pinemarten","b38099a6-8d25-4f0c-a655-05bb80e14893"
"629","12eb86b6-1630-4a3b-a122-b590aea1e7cf","Electric Sea Spider","12eb86b6-1630-4a3b-a122-b590aea1e7cf"
"630","fbd33a5a-06b5-4b46-98d1-8677f5dc44c6","Memory Tapes","fbd33a5a-06b5-4b46-98d1-8677f5dc44c6"
"631",\N,"Connections","415dab61-bb9d-4ce6-b5fa-c80f39989721"
"632","6bed21f7-8a98-4aab-ab9e-9b35a6041b8d","Beaches","6bed21f7-8a98-4aab-ab9e-9b35a6041b8d"
"633","17fa2d5e-e634-4f86-922a-697edb8e7e1d","Bored Nothing","17fa2d5e-e634-4f86-922a-697edb8e7e1d"
"634",\N,"The Savages","e0354ee2-7f7a-4575-8f37-46a2a483bff4"
"635","1fd8dd4e-a52f-42da-9daf-19e786ed02a2","Dungeonesse","1fd8dd4e-a52f-42da-9daf-19e786ed02a2"
"636",\N,"The Philistines Jr.","345cdd97-fd99-4b1d-b2da-a2005e412e17"
"637",\N,"Dewanatron","a5715d10-8c41-4bb6-95ed-b460ed8f0386"
"638",\N,"Jason Falkner","54c49b97-22bd-4e0e-998f-60ba4b9d7abf"
"639","3b857281-9d2d-4739-8bfe-305386ce8b7a","Mike Viola","3b857281-9d2d-4739-8bfe-305386ce8b7a"
"640","1c0c1304-cb33-409f-bb33-7e92c6912c70","Lightouts","1c0c1304-cb33-409f-bb33-7e92c6912c70"
"641","7f0c013d-e31c-4cfe-9a58-d13bd90d325f","Shack","7f0c013d-e31c-4cfe-9a58-d13bd90d325f"
"642",\N,"Heidi Spencer & The Rare Birds","bcc5ada9-2e98-4ea0-a548-07a465223786"
"643",\N,"Bill Ryder-Jones","1d58d218-e1bb-469c-bfa6-91d85755c6de"
"644",\N,"The Stands","0452a81f-537a-403d-a8bc-ab7921439bcb"
"645",\N,"Neville Skelly","c159956a-3fad-4bbe-9833-9705611288b7"
"646","64deac19-021e-4dc1-8d11-658be8763589","Great Lake Swimmers","64deac19-021e-4dc1-8d11-658be8763589"
"647","7b3f60c5-5a3e-4045-8bf4-6de8161e2dd6","Bowerbirds","7b3f60c5-5a3e-4045-8bf4-6de8161e2dd6"
"648","5dc71d30-4ef8-408e-a751-19973ec9d48c","Chris Bathgate","5dc71d30-4ef8-408e-a751-19973ec9d48c"
"649","66e7121a-2fd6-4635-a116-61c70306fbea","Frontier Ruckus","66e7121a-2fd6-4635-a116-61c70306fbea"
"650","5c61efe6-3cdf-4160-b43c-9274944369e6","Gregory Alan Isakov","5c61efe6-3cdf-4160-b43c-9274944369e6"
"651",\N,"Hootie & The Blowfish","b3120863-d98d-4bad-a637-8abd8cde6685"
"652","6b28ecf0-94e6-48bb-aa2a-5ede325b675b","Blues Traveler","6b28ecf0-94e6-48bb-aa2a-5ede325b675b"
"653",\N,"Sister Hazel","3b141e34-8c02-4074-b68a-7d64e3212acd"
"654","1c42b705-d3fc-452e-93ee-d0030bdd70f3","Gin Blossoms","1c42b705-d3fc-452e-93ee-d0030bdd70f3"
"655","75af9d25-cf32-49c0-9192-60bd8e9784e6","Matchbox Twenty","75af9d25-cf32-49c0-9192-60bd8e9784e6"
"656","0cd727f5-1e09-4c54-b5ab-2703b0aa8e0e","Bruce Peninsula","0cd727f5-1e09-4c54-b5ab-2703b0aa8e0e"
"657","739226f3-08aa-4f4e-83c2-4624925639eb","The Loom","739226f3-08aa-4f4e-83c2-4624925639eb"
"658","47367ccf-db82-4c05-a8ae-13a08bc78f15","Miles Benjamin Anthony Robinson","47367ccf-db82-4c05-a8ae-13a08bc78f15"
"659",\N,"Clare Louise","ca32cf6a-4261-4b7f-af49-3436cf54f4c5"
"660","ae711ab5-7fb2-411d-990a-5d52c1928f17","The Ruffled Feathers","ae711ab5-7fb2-411d-990a-5d52c1928f17"
"661","62d364d2-550b-420e-b918-b3bd1e4a2efc","Broken Bells","62d364d2-550b-420e-b918-b3bd1e4a2efc"
"662","07b6020a-c539-4d68-aeef-f159f3befc76","Band of Horses","07b6020a-c539-4d68-aeef-f159f3befc76"
"663","97b1142f-c71e-4971-8736-4a8ceaf6b4c3","The Decemberists","97b1142f-c71e-4971-8736-4a8ceaf6b4c3"
"664","fa97dd36-1b82-43d7-a6e4-2adeafd59cef","Fleet Foxes","fa97dd36-1b82-43d7-a6e4-2adeafd59cef"
"665","0039c7ae-e1a7-4a7d-9b49-0cbc716821a6","Death Cab for Cutie","0039c7ae-e1a7-4a7d-9b49-0cbc716821a6"
"666","1f43d76f-8edf-44f6-aaf1-b65f05ad9402","The Flaming Lips","1f43d76f-8edf-44f6-aaf1-b65f05ad9402"
"667","9beb62b2-88db-4cea-801e-162cd344ee53","Beastie Boys","9beb62b2-88db-4cea-801e-162cd344ee53"
"668","e78260a0-bdce-4348-9542-cfad7b152cd8","Cake","e78260a0-bdce-4348-9542-cfad7b152cd8"
"669","36bfa85f-737b-41db-a8fc-b8825850ffc3","Pavement","36bfa85f-737b-41db-a8fc-b8825850ffc3"
"670","5cbef01b-cc35-4f52-af7b-d0df0c4f61b9","Sonic Youth","5cbef01b-cc35-4f52-af7b-d0df0c4f61b9"
"671",\N,"Grace Potter","b1103b87-3b91-4ec5-9d7b-15c2d1e486af"
"672",\N,"Grace Potter & The Nocturnals","0"
"673",\N,"Susan Tedeschi","deabe097-2a03-49ce-9ae3-c9645bc778c7"
"674",\N,"Tedeschi Trucks Band","e33e1ccf-a3b9-4449-a66a-0091e8f55a60"
"675",\N,"Anna Nalick","852fb986-b0d9-4529-adaf-4f38bc1b1040"
"676","ba0d6274-db14-4ef5-b28d-657ebde1a396","The Smashing Pumpkins","ba0d6274-db14-4ef5-b28d-657ebde1a396"
"677","3cbfd3e3-6d9b-4327-84ba-42cf646c98f9","Billy Corgan","3cbfd3e3-6d9b-4327-84ba-42cf646c98f9"
"678",\N,"Jimmy Chamberlin Complex","81ea2ba0-705b-4869-8010-04d63444e8c4"
"679","a89811cc-4514-48b2-b353-dba9debf7055","James Iha","a89811cc-4514-48b2-b353-dba9debf7055"
"680",\N,"Djali Zwan","feeeebc4-1398-42a7-a3b2-97c608ad749a"
"681",\N,"Rain Machine","bd5eb2ed-63e9-45d1-a3ac-1ced2bf5fbf9"
"682","1c88459c-52aa-45a3-a58c-849b3cf3f871","Maximum Balloon","1c88459c-52aa-45a3-a58c-849b3cf3f871"
"683","ad386705-fb8c-40ec-94d7-e690e079e979","Menomena","ad386705-fb8c-40ec-94d7-e690e079e979"
"684","2aaf7396-6ab8-40f3-9776-a41c42c8e26b","LCD Soundsystem","2aaf7396-6ab8-40f3-9776-a41c42c8e26b"
"685","84eac621-1c5a-49a1-9500-555099c6e184","Spoon","47812a6d-caf9-4521-a02d-2339af7c94f6"
"686","d15721d8-56b4-453d-b506-fc915b14cba2","The Black Keys","d15721d8-56b4-453d-b506-fc915b14cba2"
"687","f82f3a3e-29c2-42ca-b589-bc5dc210fa9e","The Kooks","f82f3a3e-29c2-42ca-b589-bc5dc210fa9e"
"688","cc197bad-dc9c-440d-a5b5-d52ba2e14234","Coldplay","cc197bad-dc9c-440d-a5b5-d52ba2e14234"
"689","67f66c07-6e61-4026-ade5-7e782fad3a5d","Foo Fighters","67f66c07-6e61-4026-ade5-7e782fad3a5d"
"690","95e1ead9-4d31-4808-a7ac-32c3614c116b","The Killers","4665e836-2c96-4569-9462-bfea34850b69"
"691",\N,"Kisschasy","30d2f93d-05e5-4db4-bcb7-7d551dcf6365"
"692","642bc773-54f2-44de-873e-e8efb83e4290","Bluejuice","642bc773-54f2-44de-873e-e8efb83e4290"
"693",\N,"Drapht","e8be0fda-530b-4989-be45-00fbd7dd7cb9"
"694",\N,"Phrase","1f7d22e1-69f0-467e-ad18-2d49f4d13044"
"695",\N,"Urthboy","889ff02f-762e-42b9-8394-b617601af8e2"
"696","b91f0973-002e-4237-a39f-c7e02e786e53","Architecture in Helsinki","b91f0973-002e-4237-a39f-c7e02e786e53"
"697","eddc0911-21fc-4327-ab90-ccc459ce1ef7","Coconut Records","eddc0911-21fc-4327-ab90-ccc459ce1ef7"
"698","c3ecef5d-84f3-4942-8c24-0a626343c3f4","The Drums","c3ecef5d-84f3-4942-8c24-0a626343c3f4"
"699","11b1a7c4-3a48-43f8-9d57-6a81fdd1eeba","The Concretes","11b1a7c4-3a48-43f8-9d57-6a81fdd1eeba"
"700","6d394418-a565-4c16-9dec-f5a89e213cde","Owen Pallett","6d394418-a565-4c16-9dec-f5a89e213cde"
"701","4ac4e32b-bd18-402e-adad-ae00e72f8d85","Patrick Wolf","4ac4e32b-bd18-402e-adad-ae00e72f8d85"
"702","58fffe42-217d-4346-8539-8ddc4f1c7daf","Parenthetical Girls","58fffe42-217d-4346-8539-8ddc4f1c7daf"
"703","20a41297-e27d-4c98-95c3-471b05327c3e","Simon Bookish","20a41297-e27d-4c98-95c3-471b05327c3e"
"704","cb69e1f1-bc76-4df5-93c9-cf97dd8a3b5c","Joanna Newsom","cb69e1f1-bc76-4df5-93c9-cf97dd8a3b5c"
"705",\N,"Water Planet","382d75f7-a751-4ef7-bead-135b997cc2cb"
"706",\N,"Fix to Fax","430c2957-5620-41d8-ae0d-068bd5a97f5e"
"707",\N,"St. John","275a502f-c77d-46a6-a349-66d60ca240f7"
"708",\N,"Andy Ling","838fa3a7-098b-4fd1-930c-32d13944de55"
"709",\N,"DJ Eremit","635f39f1-191f-424e-a4c0-812c93fb2370"
"710",\N,"Daan","38a9dd50-aafd-491f-a7ea-29a07ea9ecfa"
"711",\N,"Admiral Freebee","0af18ce6-668a-4f80-8d56-5c56eee2302d"
"712",\N,"Ozark Henry","9b78890f-9f89-48a5-924b-efb99d802496"
"713",\N,"A Brand","d4ca1e30-6a04-4555-9a84-47532c8fdab1"
"714",\N,"Sioen","414a65e4-30ed-4a3c-95a2-19f38f7db550"
"715","75e7ce0c-e3d6-4a61-9630-ce3d04a7a8e2","Sebastian","ae23ef6a-1958-43e2-8e81-1f8b786dd8bb"
"716","056e4f3e-d505-4dad-8ec1-d04f521cbb56","Daft Punk","056e4f3e-d505-4dad-8ec1-d04f521cbb56"
"717",\N,"Busy P","03ba9e7e-0452-4f39-bd3d-c29671155122"
"718","d2f4a968-1f6e-4a4a-9376-ee2b2a50c87a","Boys Noize","d2f4a968-1f6e-4a4a-9376-ee2b2a50c87a"
"719","eb6de5f6-98f8-4b5a-bfdc-f87fa4936baa","Kavinsky","eb6de5f6-98f8-4b5a-bfdc-f87fa4936baa"
"720",\N,"Katie Melua","39e32995-6515-40b2-a6f0-841524047edc"
"721","951d2103-9c7d-4849-ae60-88bf6aa4790b","KT Tunstall","951d2103-9c7d-4849-ae60-88bf6aa4790b"
"722","518531b7-cb73-4307-b13e-c716471539a8","Dido","518531b7-cb73-4307-b13e-c716471539a8"
"723","f23f6dd0-bfb0-43d5-bf06-eae4315db502","Paloma Faith","f23f6dd0-bfb0-43d5-bf06-eae4315db502"
"724","c98d40fd-f6cf-4b26-883e-eaa515ee2851","The Cranberries","c98d40fd-f6cf-4b26-883e-eaa515ee2851"
"725","70edcf78-3602-436d-b6de-6e9caae25202","Black Mold","70edcf78-3602-436d-b6de-6e9caae25202"
"726","ea78d0cf-1c99-443f-a4dc-4db90f3e1c47","Women","ea78d0cf-1c99-443f-a4dc-4db90f3e1c47"
"727","237ba8b1-5bda-4137-a8fd-2b4eaf772c67","Dog Day","237ba8b1-5bda-4137-a8fd-2b4eaf772c67"
"728","d4e75c13-d1e9-4c48-86a0-9c854e1d88f7","Plants and Animals","d4e75c13-d1e9-4c48-86a0-9c854e1d88f7"
"729","60feda7a-9247-48fe-8892-79f9a7d0d503","Department of Eagles","60feda7a-9247-48fe-8892-79f9a7d0d503"
"730",\N,"Artie Shaw and His New Music","757e05d0-fd56-486b-9f4a-d9f4814ee6a5"
"731",\N,"Kissing Cousins","d9c54669-a30a-442a-b890-c44459c65de9"
"732","9568290d-0b4b-4863-aea2-10ccd69768b2","Haroula Rose","9568290d-0b4b-4863-aea2-10ccd69768b2"
"733",\N,"Chris Davis","8763ed04-0d28-43c0-8938-a8a02bb63eb2"
"734",\N,"Lights On","1983d6d5-36cd-47de-87e6-ace69d06bd44"
"735",\N,"Xavier Rudd & Izintaba","f3900630-745f-40e0-8ff4-469b9f3e8d86"
"736",\N,"Mishka","1460544a-76c0-484c-b22d-a280bde9714b"
"737",\N,"The John Butler Trio","7952b266-9fd4-4a09-a324-7dc84f11b5fc"
"738","975f6585-8c9c-442b-9512-b69eceb16acb","The Beautiful Girls","975f6585-8c9c-442b-9512-b69eceb16acb"
"739",\N,"Donavon Frankenreiter","cf66ee44-360b-445e-bfb8-e20e69325742"
"740",\N,"The Malah","72dcb0a5-7d64-4e12-a2c0-6e63d9cee061"
"741",\N,"EOTO","21873b14-0212-4ac5-abc2-883f37298805"
"742",\N,"RAQ","8e86eeb3-c214-422d-9e00-d6bbb099f510"
"743",\N,"Railroad Earth","b2e2abfa-fb1e-4be0-b500-56c4584f41cd"
"744",\N,"U-Melt","1d5568c7-5c91-4b4d-812b-2b5d5645bec2"
"745","c4d92af1-d527-4850-bab5-aa400a515eba","Dear Euphoria","c4d92af1-d527-4850-bab5-aa400a515eba"
"746","82b34cfe-765e-4179-96cc-6007fffead5a","Silje Nes","82b34cfe-765e-4179-96cc-6007fffead5a"
"747",\N,"Metallic Falcons","6b537c06-b3b2-4846-a1a8-ecb3e6d79848"
"748","93cf754c-6bdc-4b05-96b5-f210a7936af6","Soap&Skin","93cf754c-6bdc-4b05-96b5-f210a7936af6"
"749","e0fdee35-0790-4a5a-8cd8-bc83d4854422","Polly Scattergood","e0fdee35-0790-4a5a-8cd8-bc83d4854422"
"750","150ba3fe-70cf-4892-8679-8d0d6650e9c7","Woodhands","150ba3fe-70cf-4892-8679-8d0d6650e9c7"
"751","eca33d92-9b13-4126-b58c-3056bb9a22f3","Library Voices","eca33d92-9b13-4126-b58c-3056bb9a22f3"
"752","7f5258b4-05aa-4b12-a386-4c1d3c48051c","Two Hours Traffic","7f5258b4-05aa-4b12-a386-4c1d3c48051c"
"753",\N,"Small Sins","badcad23-b56d-4a90-b391-f6567776b5a5"
"754","f1640feb-ced1-44ac-a5d3-737c55472c7c","Oh No! Yoko","f1640feb-ced1-44ac-a5d3-737c55472c7c"
"755",\N,"The Be Good Tanyas","bf52f343-a752-4633-8521-9e99eaad8f9f"
"756",\N,"Eilen Jewell","d14ea67b-3558-4db1-a69b-ca8e8dad3055"
"757","c455e254-994c-40d3-a953-4ff6954c3557","Frazey Ford","c455e254-994c-40d3-a953-4ff6954c3557"
"758","2ff49515-1701-4bac-a53a-04345893f3f3","Gillian Welch","2ff49515-1701-4bac-a53a-04345893f3f3"
"759",\N,"Augusto Alguero (with orchestra and chorus)","0"
"760",\N,"Button Down Brass Featuring The Funky Trumpet Of Ray Davies, The","0"
"761",\N,"Algusto Alguero","0"
"762",\N,"Max Greger & his Orchestra","fc2cc77f-952a-4e36-b08b-42862822d1ec"
"763",\N,"Birds & Brass","0"
"764",\N,"Peter Broderick & Machinefabriek","0"
"765",\N,"Heather Woods Broderick","4247ed92-acd8-4c8c-8632-46b70e5a572f"
"766",\N,"Oliveray","4093dd8b-fa53-4850-8ba8-0c68a4293379"
"767","d03a54bc-6e07-4c04-a8d4-7fbf2bd07a01","Nils Frahm","d03a54bc-6e07-4c04-a8d4-7fbf2bd07a01"
"768",\N,"Nils Frahm & Anne M├â┬╝ller","0"
"769",\N,"Praveen & Benoit","0"
"770","f92bed9f-104c-4a9e-9ede-87c8c480b0c0","Orcas","f92bed9f-104c-4a9e-9ede-87c8c480b0c0"
"771","367a400a-ae44-4917-9756-d4912013bfd7","Belong","367a400a-ae44-4917-9756-d4912013bfd7"
"772","e19560c8-6bf5-4bc3-b3ad-d93212692cac","Boduf Songs","e19560c8-6bf5-4bc3-b3ad-d93212692cac"
"773","848b4b6f-6514-4aa1-9c1d-914623aa2c30","Kyle Bobby Dunn","848b4b6f-6514-4aa1-9c1d-914623aa2c30"
"774","967234b5-bef9-4fee-8dfe-61fbcd400d8b","Atlas Genius","967234b5-bef9-4fee-8dfe-61fbcd400d8b"
"775","cc35e35b-0aaf-40de-8570-a1b1d8825254","Discovery","cc35e35b-0aaf-40de-8570-a1b1d8825254"
"776","af37c51c-0790-4a29-b995-456f98a6b8c9","Vampire Weekend","af37c51c-0790-4a29-b995-456f98a6b8c9"
"777","1bbf31dc-dbc0-4a7a-bf3f-48bc665878e1","Local Natives","1bbf31dc-dbc0-4a7a-bf3f-48bc665878e1"
"778","d4aad415-9cd0-4845-9b05-0416fdcc9fc4","Walk the Moon","d4aad415-9cd0-4845-9b05-0416fdcc9fc4"
"779","cf2db267-2ccc-4c93-804f-268a52367256","Spanish Prisoners","cf2db267-2ccc-4c93-804f-268a52367256"
"780","7198864d-9d4d-4f10-abf2-9b889a289dab","Peter Wolf Crier","7198864d-9d4d-4f10-abf2-9b889a289dab"
"781",\N,"Rabbit!","0c8ffcfa-74a3-43bb-b70c-107586e8a87c"
"782","12461de6-e662-4393-aab8-dd06954b6f9e","Holiday Shores","12461de6-e662-4393-aab8-dd06954b6f9e"
"783",\N,"Behind Sapphire","0"
"784","6b77d8ef-c405-4846-9d5f-2b93e6533101","Rei Harakami","6b77d8ef-c405-4846-9d5f-2b93e6533101"
"785",\N,"DE DE MOUSE","e8e26255-dd90-4745-b9e0-64c1b937684e"
"786",\N,"Serph","0178ac0f-6d31-44fb-bf09-ac3ebf33266c"
"787",\N,"No.9","c9ba3105-1b74-4220-863b-c4e9101b2a22"
"788",\N,"Miyauchi Yuri","0"
"789",\N,"Fono & Serafina","0"
"790",\N,"Leche","0"
"791",\N,"Blue Tofu","a39bb9ea-9ed4-4b85-a5ea-c7e5fc0e12ba"
"792",\N,"Lovers and Poets","0"
"793",\N,"PIXSID","0"
"794","2efad8f0-689c-48b9-90f7-7caddb1b468b","Forget Cassettes","2efad8f0-689c-48b9-90f7-7caddb1b468b"
"795",\N,"Hollerado","d2aad428-18a2-4264-835e-c0b2ba726020"
"796","ff00d819-c4ba-4fb0-86ce-dd0d3b14a336","The Coast","ff00d819-c4ba-4fb0-86ce-dd0d3b14a336"
"797",\N,"Contrived","11beaf4c-ddd1-43d8-a6c8-7d644a85e856"
"798","12b689a4-0d5e-4458-b44f-5c8ccaf12388","Joel Plaskett","12b689a4-0d5e-4458-b44f-5c8ccaf12388"
"799","7d72291c-8368-4f8e-b2de-c5f48c501909","Eight Legs","7d72291c-8368-4f8e-b2de-c5f48c501909"
"800",\N,"Harrisons","d9c0e413-d845-477f-994c-b12cb4077127"
"801","a43dccad-c63f-49e5-b342-f96debc02ac4","The Films","a43dccad-c63f-49e5-b342-f96debc02ac4"
"802","c50001aa-4bf2-45f5-bef5-47d064dfed7c","Flashguns","c50001aa-4bf2-45f5-bef5-47d064dfed7c"
"803",\N,"The Brobecks","08a013b1-f521-457c-8b8a-149051cb52b5"
"804",\N,"Sausalito Foxtrot","85712f58-fb2a-4f0f-87ab-f02ca9063487"
"805","7f97f48f-d388-4e42-8068-d5b62a808aa3","Empires","7f97f48f-d388-4e42-8068-d5b62a808aa3"
"806",\N,"Brendon Urie","fa9b664a-cfd0-4088-8ed4-a4d7045d351f"
"807",\N,"Sugar & Gold","0"
"808",\N,"Breaking Hart Benton","0"
"809","e68bac04-105b-4bd5-b90d-707b80a3d4da","I Said Yes","e68bac04-105b-4bd5-b90d-707b80a3d4da"
"810",\N,"Seastroke","0"
"811",\N,"MDNT","0"
"812",\N,"Dominique Fricot","7401d5c7-a0da-4af3-a131-05300f958582"
"813","163c8bbc-053d-4208-ae42-4cb0dc75f050","Gold Motel","163c8bbc-053d-4208-ae42-4cb0dc75f050"
"814",\N,"Forgive Durden","f988a2d6-0785-4b64-aa14-00171dc9d7fd"
